Amine,Tail,Lipid_name,Num tails,MolWt,Value_name,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight
Zhou_dendrimer_4A4,Zhou_dendrimer_SN1,Zhou_dendrimer_4A4-SN1,4,1305.794,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SN1,Zhou_dendrimer_5A1-SN1,5,1578.208,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SN1,Zhou_dendrimer_5A2-SN1,5,1636.292,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SN1,Zhou_dendrimer_5A3-SN1,5,1635.304,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SN1,Zhou_dendrimer_5A4-SN1,5,1593.223,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SN1,Zhou_dendrimer_6A1-SN1,6,1925.689,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SN1,Zhou_dendrimer_6A2-SN1,6,1924.701,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SN1,Zhou_dendrimer_6A3-SN1,6,1882.62,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SN1,Zhou_dendrimer_1H1-SN1,1,488.779,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SN1,Zhou_dendrimer_1H2-SN1,1,530.86,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SN1,Zhou_dendrimer_1H3-SN1,1,586.968,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SN1,Zhou_dendrimer_2H1-SN1,2,708.041,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SN1,Zhou_dendrimer_2H2-SN1,2,736.095,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SN1,Zhou_dendrimer_2H3-SN1,2,764.149,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SN1,Zhou_dendrimer_2H6-SN1,2,848.311,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SN2,Zhou_dendrimer_1A1-SN2,1,417.616,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SN2,Zhou_dendrimer_1A2-SN2,1,474.712,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SN2,Zhou_dendrimer_1A3-SN2,1,447.642,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SN2,Zhou_dendrimer_1A4-SN2,1,419.632,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SN2,Zhou_dendrimer_1A5-SN2,1,433.659,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SN2,Zhou_dendrimer_2A2-SN2,2,792.163,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SN2,Zhou_dendrimer_2A4-SN2,2,757.073,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SN2,Zhou_dendrimer_2A5-SN2,2,749.094,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SN2,Zhou_dendrimer_2A6-SN2,2,763.121,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SN2,Zhou_dendrimer_2A7-SN2,2,765.093,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SN2,Zhou_dendrimer_2A8-SN2,2,760.077,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SN2,Zhou_dendrimer_2A10-SN2,2,751.11,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SN2,Zhou_dendrimer_3A1-SN2,3,1066.545,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SN2,Zhou_dendrimer_3A2-SN2,3,1080.572,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SN2,Zhou_dendrimer_3A3-SN2,3,1111.63,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SN2,Zhou_dendrimer_3A4-SN2,3,1070.533,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SN2,Zhou_dendrimer_4A1-SN2,4,1470.134,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SN2,Zhou_dendrimer_4A3-SN2,4,1415.054,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SN2,Zhou_dendrimer_4A4-SN2,4,1418.01,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SN2,Zhou_dendrimer_5A1-SN2,5,1718.478,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SN2,Zhou_dendrimer_5A2-SN2,5,1776.562,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SN2,Zhou_dendrimer_5A3-SN2,5,1775.574,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SN2,Zhou_dendrimer_6A1-SN2,6,2094.013,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SN2,Zhou_dendrimer_6A3-SN2,6,2050.944,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SN2,Zhou_dendrimer_1H1-SN2,1,516.833,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SN2,Zhou_dendrimer_1H2-SN2,1,558.914,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SN2,Zhou_dendrimer_1H3-SN2,1,615.022,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SN2,Zhou_dendrimer_2H1-SN2,2,764.149,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SN2,Zhou_dendrimer_2H3-SN2,2,820.257,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SN3,Zhou_dendrimer_1A1-SN3,1,417.616,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SN3,Zhou_dendrimer_1A2-SN3,1,474.712,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SN3,Zhou_dendrimer_1A3-SN3,1,447.642,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SN3,Zhou_dendrimer_1A4-SN3,1,419.632,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SN3,Zhou_dendrimer_1A5-SN3,1,433.659,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SN3,Zhou_dendrimer_2A1-SN3,2,763.121,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SN3,Zhou_dendrimer_2A2-SN3,2,792.163,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A3,Zhou_dendrimer_SN3,Zhou_dendrimer_2A3-SN3,2,763.121,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SN3,Zhou_dendrimer_2A5-SN3,2,749.094,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SN3,Zhou_dendrimer_2A6-SN3,2,763.121,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SN3,Zhou_dendrimer_2A7-SN3,2,765.093,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SN3,Zhou_dendrimer_2A8-SN3,2,760.077,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SN3,Zhou_dendrimer_2A9-SN3,2,723.056,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SN3,Zhou_dendrimer_2A10-SN3,2,751.11,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A11,Zhou_dendrimer_SN3,Zhou_dendrimer_2A11-SN3,2,808.206,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SN3,Zhou_dendrimer_3A1-SN3,3,1066.545,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SN3,Zhou_dendrimer_3A2-SN3,3,1080.572,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SN3,Zhou_dendrimer_3A3-SN3,3,1111.63,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SN3,Zhou_dendrimer_3A4-SN3,3,1070.533,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A2,Zhou_dendrimer_SN3,Zhou_dendrimer_4A2-SN3,4,1406.002,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SN3,Zhou_dendrimer_4A3-SN3,4,1415.054,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SN3,Zhou_dendrimer_4A4-SN3,4,1418.01,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SN3,Zhou_dendrimer_5A1-SN3,5,1718.478,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SN3,Zhou_dendrimer_5A2-SN3,5,1776.562,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SN3,Zhou_dendrimer_5A3-SN3,5,1775.574,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SN3,Zhou_dendrimer_5A4-SN3,5,1733.493,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SN3,Zhou_dendrimer_6A1-SN3,6,2094.013,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SN3,Zhou_dendrimer_6A2-SN3,6,2093.025,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SN3,Zhou_dendrimer_6A3-SN3,6,2050.944,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SN3,Zhou_dendrimer_1H1-SN3,1,516.833,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SN3,Zhou_dendrimer_1H2-SN3,1,558.914,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SN3,Zhou_dendrimer_1H3-SN3,1,615.022,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SN3,Zhou_dendrimer_2H1-SN3,2,764.149,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H2,Zhou_dendrimer_SN3,Zhou_dendrimer_2H2-SN3,2,792.203,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H3,Zhou_dendrimer_SN3,Zhou_dendrimer_2H3-SN3,2,820.257,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SN3,Zhou_dendrimer_2H4-SN3,2,848.311,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SN3,Zhou_dendrimer_2H6-SN3,2,904.419,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SN4,Zhou_dendrimer_1A1-SN4,1,415.6,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SN4,Zhou_dendrimer_1A2-SN4,1,472.696,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SN4,Zhou_dendrimer_1A3-SN4,1,445.626,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SN4,Zhou_dendrimer_1A4-SN4,1,417.616,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SN4,Zhou_dendrimer_1A5-SN4,1,431.643,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SN4,Zhou_dendrimer_2A1-SN4,2,759.089,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SN4,Zhou_dendrimer_2A2-SN4,2,788.131,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SN4,Zhou_dendrimer_2A4-SN4,2,753.041,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SN4,Zhou_dendrimer_2A5-SN4,2,745.062,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SN4,Zhou_dendrimer_2A6-SN4,2,759.089,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SN4,Zhou_dendrimer_2A7-SN4,2,761.061,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SN4,Zhou_dendrimer_2A8-SN4,2,756.045,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SN4,Zhou_dendrimer_2A9-SN4,2,719.024,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SN4,Zhou_dendrimer_2A10-SN4,2,747.078,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A11,Zhou_dendrimer_SN4,Zhou_dendrimer_2A11-SN4,2,804.174,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SN4,Zhou_dendrimer_3A1-SN4,3,1060.497,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SN4,Zhou_dendrimer_3A2-SN4,3,1074.524,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SN4,Zhou_dendrimer_3A3-SN4,3,1105.582,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SN4,Zhou_dendrimer_3A4-SN4,3,1064.485,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A5,Zhou_dendrimer_SN4,Zhou_dendrimer_3A5-SN4,3,1134.624,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SN4,Zhou_dendrimer_4A1-SN4,4,1462.07,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SN4,Zhou_dendrimer_4A3-SN4,4,1406.99,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SN4,Zhou_dendrimer_4A4-SN4,4,1409.946,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SN4,Zhou_dendrimer_5A1-SN4,5,1708.398,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SN4,Zhou_dendrimer_5A2-SN4,5,1766.482,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A4,Zhou_dendrimer_SN4,Zhou_dendrimer_5A4-SN4,5,1723.413,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A1,Zhou_dendrimer_SN4,Zhou_dendrimer_6A1-SN4,6,2081.917,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A2,Zhou_dendrimer_SN4,Zhou_dendrimer_6A2-SN4,6,2080.929,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SN4,Zhou_dendrimer_6A3-SN4,6,2038.848,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SN4,Zhou_dendrimer_1H1-SN4,1,514.817,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SN4,Zhou_dendrimer_1H2-SN4,1,556.898,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SN4,Zhou_dendrimer_1H3-SN4,1,613.006,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SN4,Zhou_dendrimer_2H1-SN4,2,760.117,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H4,Zhou_dendrimer_SN4,Zhou_dendrimer_2H4-SN4,2,844.279,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SN4,Zhou_dendrimer_2H6-SN4,2,900.387,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SN5,Zhou_dendrimer_1A1-SN5,1,429.627,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SN5,Zhou_dendrimer_1A2-SN5,1,486.723,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SN5,Zhou_dendrimer_1A3-SN5,1,459.653,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SN5,Zhou_dendrimer_1A4-SN5,1,431.643,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SN5,Zhou_dendrimer_1A5-SN5,1,445.67,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A1,Zhou_dendrimer_SN5,Zhou_dendrimer_2A1-SN5,2,787.143,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SN5,Zhou_dendrimer_2A2-SN5,2,816.185,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A3,Zhou_dendrimer_SN5,Zhou_dendrimer_2A3-SN5,2,787.143,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SN5,Zhou_dendrimer_2A6-SN5,2,787.143,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SN5,Zhou_dendrimer_2A7-SN5,2,789.115,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SN5,Zhou_dendrimer_2A8-SN5,2,784.099,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A9,Zhou_dendrimer_SN5,Zhou_dendrimer_2A9-SN5,2,747.078,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SN5,Zhou_dendrimer_2A10-SN5,2,775.132,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SN5,Zhou_dendrimer_3A1-SN5,3,1102.578,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SN5,Zhou_dendrimer_3A2-SN5,3,1116.605,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SN5,Zhou_dendrimer_3A3-SN5,3,1147.663,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SN5,Zhou_dendrimer_3A4-SN5,3,1106.566,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A3,Zhou_dendrimer_SN5,Zhou_dendrimer_4A3-SN5,4,1463.098,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SN5,Zhou_dendrimer_5A2-SN5,5,1836.617,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SN5,Zhou_dendrimer_5A3-SN5,5,1835.629,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SN5,Zhou_dendrimer_6A3-SN5,6,2123.01,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SN5,Zhou_dendrimer_1H1-SN5,1,528.844,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SN5,Zhou_dendrimer_1H2-SN5,1,570.925,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SN5,Zhou_dendrimer_1H3-SN5,1,627.033,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SN5,Zhou_dendrimer_2H1-SN5,2,788.171,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H5,Zhou_dendrimer_SN5,Zhou_dendrimer_2H5-SN5,2,900.387,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H6,Zhou_dendrimer_SN5,Zhou_dendrimer_2H6-SN5,2,928.441,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A1,Zhou_dendrimer_SN6,Zhou_dendrimer_1A1-SN6,1,443.654,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A2,Zhou_dendrimer_SN6,Zhou_dendrimer_1A2-SN6,1,500.75,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A3,Zhou_dendrimer_SN6,Zhou_dendrimer_1A3-SN6,1,473.68,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A4,Zhou_dendrimer_SN6,Zhou_dendrimer_1A4-SN6,1,445.67,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1A5,Zhou_dendrimer_SN6,Zhou_dendrimer_1A5-SN6,1,459.697,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A2,Zhou_dendrimer_SN6,Zhou_dendrimer_2A2-SN6,2,844.239,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A4,Zhou_dendrimer_SN6,Zhou_dendrimer_2A4-SN6,2,809.149,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A5,Zhou_dendrimer_SN6,Zhou_dendrimer_2A5-SN6,2,801.17,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A6,Zhou_dendrimer_SN6,Zhou_dendrimer_2A6-SN6,2,815.197,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A7,Zhou_dendrimer_SN6,Zhou_dendrimer_2A7-SN6,2,817.169,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A8,Zhou_dendrimer_SN6,Zhou_dendrimer_2A8-SN6,2,812.153,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2A10,Zhou_dendrimer_SN6,Zhou_dendrimer_2A10-SN6,2,803.186,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A1,Zhou_dendrimer_SN6,Zhou_dendrimer_3A1-SN6,3,1144.659,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A2,Zhou_dendrimer_SN6,Zhou_dendrimer_3A2-SN6,3,1158.686,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A3,Zhou_dendrimer_SN6,Zhou_dendrimer_3A3-SN6,3,1189.744,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_3A4,Zhou_dendrimer_SN6,Zhou_dendrimer_3A4-SN6,3,1148.647,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A1,Zhou_dendrimer_SN6,Zhou_dendrimer_4A1-SN6,4,1574.286,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_4A4,Zhou_dendrimer_SN6,Zhou_dendrimer_4A4-SN6,4,1522.162,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A1,Zhou_dendrimer_SN6,Zhou_dendrimer_5A1-SN6,5,1848.668,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A2,Zhou_dendrimer_SN6,Zhou_dendrimer_5A2-SN6,5,1906.752,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_5A3,Zhou_dendrimer_SN6,Zhou_dendrimer_5A3-SN6,5,1905.764,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_6A3,Zhou_dendrimer_SN6,Zhou_dendrimer_6A3-SN6,6,2207.172,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H1,Zhou_dendrimer_SN6,Zhou_dendrimer_1H1-SN6,1,542.871,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H2,Zhou_dendrimer_SN6,Zhou_dendrimer_1H2-SN6,1,584.952,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_1H3,Zhou_dendrimer_SN6,Zhou_dendrimer_1H3-SN6,1,641.06,FFL silencing,HeLa,FFL,hela,in_vitro,1
Zhou_dendrimer_2H1,Zhou_dendrimer_SN6,Zhou_dendrimer_2H1-SN6,2,816.225,FFL silencing,HeLa,FFL,hela,in_vitro,1
